census_block_group,visits_wawa,visits_7_eleven,visits_starbucks
121030225012,4.0,,
121030245122,5.0,,
121030246022,4.0,,
121030249042,4.0,,
121030250042,4.0,,
121030254152,4.0,,
121030257002,4.0,,
121030259005,4.0,,
121030260011,4.0,,
121030268141,4.0,,
121030269131,4.0,,
121030271063,10.0,,4.0
121030272062,8.0,,
121030275014,4.0,,
121030276061,4.0,,
121050104021,4.0,,
121050108001,4.0,,
121050121292,4.0,,
121050124051,4.0,,
121050124061,4.0,,
121050124062,4.0,,4.0
121050126012,4.0,,
121050127001,4.0,,
121050138021,17.0,,
121050140032,4.0,,
121050141031,4.0,,
121050141251,12.0,,
121090205002,4.0,,
121090206021,4.0,,
121090207081,7.0,,4.0
121090208061,4.0,,8.0
121090209011,4.0,,
121090209012,8.0,,
121113811021,4.0,,
121113814013,4.0,,
121113815023,4.0,,
121113815033,4.0,4.0,
121113817022,4.0,,4.0
121113819004,4.0,,
121113821061,21.0,,4.0
121113821082,4.0,,
121113821083,8.0,,
121113821091,4.0,,
121113821121,8.0,,
121150008012,4.0,,
121150013022,4.0,,
121150017022,5.0,,
121150020082,4.0,,
121150020104,4.0,,
121150022011,4.0,,
121150027121,4.0,,
121150027152,4.0,,
121150027191,5.0,,
121150027222,4.0,,
121170207011,4.0,,
121170207012,4.0,,
121170207013,4.0,,
121170214032,4.0,,
121170217084,4.0,,
121170218061,4.0,,
121170222081,8.0,,
121199103002,8.0,,
121199114001,4.0,,5.0
121270807001,4.0,,
121270809021,4.0,,
121270824101,4.0,,
121270832051,4.0,,
121270832071,8.0,,
121270901012,4.0,,
121270907014,4.0,,
121270925003,12.0,,4.0
121319506011,4.0,,
130131804012,4.0,,
130159605004,4.0,,4.0
130159608033,4.0,,
130210132013,4.0,,
130299203061,4.0,,
130390104011,8.0,,
130459107022,4.0,,4.0
130510006014,4.0,,
130510108063,4.0,,
130530202032,4.0,,
130530202061,4.0,,
130570905021,4.0,,4.0
130570909041,4.0,,
130570911011,8.0,,
130630402042,4.0,,
130630403081,4.0,,
130630404072,8.0,,
130630404083,4.0,,
130630404171,4.0,,
130630406082,4.0,,
130630406223,4.0,,
130670302091,4.0,,
130670302192,4.0,,
130670302302,5.0,,
130670302352,8.0,,
130670302381,4.0,,
130670303113,4.0,,
130670303192,4.0,,
130670303242,4.0,,
130670303261,4.0,,
130670303402,4.0,,4.0
130670310012,4.0,,
130670311152,4.0,,
130670311171,4.0,,
130670312111,4.0,,
130670313072,4.0,,
130690103001,4.0,,
130771704022,4.0,,
130771704052,4.0,,
130830401012,12.0,,
130830403002,8.0,,
130890212102,4.0,,
130890212163,8.0,,
130890216033,4.0,,
130890218102,4.0,,
130890219122,4.0,,
130890232093,4.0,,
130890232142,4.0,,
130890233162,4.0,,
130890234183,4.0,,
130890236031,4.0,,
130970801022,4.0,4.0,
130970802022,4.0,,
130970804041,4.0,,
131131403051,4.0,,
131171302023,4.0,,
131171302052,4.0,,
131171305081,4.0,,
131171305091,4.0,,
131171306091,16.0,,
131198902003,4.0,,
131210070023,4.0,,
131210091014,4.0,,
131210100023,4.0,,
131210105112,4.0,,
131210115033,4.0,,4.0
131210115041,4.0,,
131210115043,8.0,,
131210116232,4.0,,
131210116262,4.0,,
131250101002,4.0,,
131270004043,4.0,,
131319506001,4.0,,
131350501053,4.0,,
131350501061,4.0,,4.0
131350501071,8.0,,
131350502052,4.0,,
131350502082,4.0,,
131350502092,4.0,,
131350502102,4.0,,
131350502132,4.0,,
131350502171,4.0,,
131350502202,8.0,,
131350503142,4.0,,
131350504162,4.0,,
131350505272,8.0,,
131350505351,4.0,,
131350505442,4.0,,
131350505461,4.0,,
131350506071,8.0,,
131350506104,4.0,,
131350507184,5.0,,
131350507213,4.0,,
131350507261,8.0,,
131390007021,4.0,,
131390014022,4.0,,
131510701113,4.0,,
131510704021,4.0,,
131510704022,5.0,,
131530201083,4.0,,
131530207002,8.0,,
131530211082,4.0,4.0,
131570105003,8.0,,
131759508003,4.0,,
131819701001,8.0,,4.0
132150104022,4.0,,
132171001004,4.0,,
132171005021,4.0,,
132190301002,4.0,,
132231206042,4.0,,
132310102001,4.0,,
132379602011,4.0,,
132450106003,4.0,,
132470602024,4.0,,
132470603091,4.0,,
132470604052,4.0,,
132579704001,4.0,,
132819601001,4.0,,
132971102002,4.0,,
132971106011,4.0,,
132971106022,4.0,,
133059702004,4.0,,
150030001102,4.0,,
150030028002,4.0,,
150030089063,4.0,,
150030095012,4.0,,
150030115001,4.0,,
160199704011,4.0,,
160499601002,4.0,,
160779602002,4.0,,
170070105004,4.0,,
170219586003,4.0,,
170310201002,4.0,,
170310204002,4.0,,
170310621002,7.0,,
170310810002,4.0,,
170311603001,4.0,,
170311708003,4.0,,
170311902001,4.0,,
170315305021,4.0,,
170316303002,4.0,,
170318043081,7.0,,
170318046112,4.0,,
170318050022,4.0,,
170318050023,4.0,,
170318093003,8.0,,
170318096003,4.0,,
170318191003,4.0,,
170318202012,4.0,,
170318206032,8.0,,
170318234004,4.0,,
170318300043,4.0,,
170318391002,4.0,,
170438414041,8.0,,
170438419023,4.0,,
170438443072,4.0,,
170438454021,4.0,,
170438462021,4.0,4.0,
170438465092,4.0,,
170898507014,4.0,,
170898513022,4.0,,
170898520031,4.0,,
170898521012,4.0,,4.0
170898530011,5.0,,
170938903021,4.0,,
170978615092,5.0,,
170978626032,4.0,,
170978630031,4.0,,
170978642042,4.0,,
171118706043,4.0,,
171118711041,4.0,,
171118711061,4.0,,
171194013001,4.0,,
171194028012,4.0,,
171430031024,4.0,,
171635039031,4.0,,
171635043551,4.0,,
171830110002,8.0,,
171978803101,4.0,,
171978803121,4.0,,
172010007001,4.0,,
172010039033,4.0,,
180030003001,4.0,,
180030003002,4.0,,
180030116092,5.0,,
180050113002,4.0,,
180118106011,8.0,,
180190510002,4.0,,
180290802011,8.0,,4.0
180290803005,4.0,,
180290806002,4.0,,
180390014003,6.0,,
180571102013,4.0,,
180571108041,4.0,,
180571108042,8.0,,
180571110013,4.0,,
180632101022,4.0,,
180632106062,4.0,,
180670101003,8.0,,
180731008003,4.0,,
180879702001,4.0,,
180890431021,4.0,,
180973217002,4.0,,
180973806001,4.0,,
180973809011,4.0,,
180973904052,4.0,4.0,4.0
181050004021,4.0,,
181050005023,4.0,,
181199555001,4.0,,
181239525003,4.0,,
181290404001,4.0,,
181499541002,4.0,,
181570053001,8.0,,
181570055002,8.0,,
181570103001,8.0,,
190199506004,4.0,,
190291904001,4.0,,
190570010001,21.0,,
191070804002,4.0,,
191130001001,5.0,,
191130106002,4.0,,
191690101001,4.0,,
200354938005,5.0,,
200450006031,4.0,,
200610007002,4.0,,
200910524191,4.0,,
200910535075,4.0,,
201490004001,4.0,,
201730043002,4.0,,
201730080002,4.0,,
210150703111,4.0,,
210472014002,7.0,,
210579501001,4.0,,
210619203002,4.0,,
210670023021,4.0,,
210670033002,4.0,,
210670039131,4.0,,
210830203005,4.0,,
210890405022,4.0,,
210930003002,4.0,,
210930004002,8.0,,
210930009022,4.0,,
210930013001,4.0,,
211110100054,4.0,,
211110112005,4.0,,
211110124112,17.0,4.0,
211510112003,5.0,,
211639704024,4.0,,
211850307021,9.0,,
211959301002,4.0,,
211999302001,4.0,,4.0
212270101002,4.0,,
212270103003,4.0,,
212319207002,4.0,,
212359206004,4.0,,
220050301032,4.0,,
220170214002,4.0,,
220330026012,4.0,,
220330028011,4.0,,
220330028012,4.0,,4.0
220330028021,4.0,,
220510230032,4.0,,
220550022001,4.0,,
220570216022,4.0,,
220710056033,4.0,,4.0
220710133021,4.0,,
220730102011,4.0,,
220979603002,4.0,,
221030412121,5.0,,4.0
221159507042,6.0,,
230010203004,4.0,,
230010301002,4.0,,
230039516002,4.0,,
230050021011,4.0,,
230050035003,4.0,,
230050173013,4.0,,
230050173031,4.0,,
230190004001,4.0,,
230190041002,4.0,,
230190063002,12.0,,
230310280022,4.0,,
230310320002,4.0,,
230310330003,4.0,,
240010018003,4.0,,
240037011021,4.0,,
240037012003,4.0,,
240037022051,4.0,,
240037022081,8.0,,6.0
240037022092,4.0,,
240037023004,7.0,,
240037024021,4.0,,
240037026011,12.0,,
240037026014,4.0,,
240037026021,4.0,,
240037027012,4.0,,
240037027022,16.0,,
240037063021,8.0,,4.0
240037064011,4.0,,4.0
240037064012,4.0,,
240037070011,8.0,,
240037301003,8.0,,
240037302042,4.0,,
240037304022,4.0,,
240037305022,4.0,,
240037306013,4.0,,
240037306042,13.0,,
240037306043,8.0,,
240037309013,4.0,,
240037310021,4.0,,
240037310031,4.0,,
240037310032,9.0,,4.0
240037310042,4.0,,
240037311023,12.0,,
240037311032,4.0,,
240037311041,4.0,,
240037311051,4.0,,
240037312025,4.0,,
240037313065,8.0,,4.0
240037313072,4.0,,4.0
240037313081,8.0,,
240037313092,4.0,,
240037313113,4.0,,
240037401022,8.0,,
240037402013,4.0,,
240037402031,8.0,,
240037403032,4.0,,
240037403041,4.0,,
240037403052,4.0,,
240037406011,4.0,,
240037406021,4.0,,
240037406022,4.0,,
240037409001,4.0,,
240037502022,4.0,,
240037508012,8.0,,
240037508014,4.0,,
240037508032,8.0,,
240037508041,4.0,,
240037510003,8.0,,
240037511021,4.0,,
240037511022,4.0,,
240037512001,4.0,,
240054004002,4.0,,
240054012001,4.0,,
240054012002,4.0,,
240054015034,9.0,,
240054015035,4.0,,
240054015042,4.0,,
240054025031,4.0,,
240054025033,4.0,,
240054025091,8.0,,
240054026031,4.0,,
240054026042,6.0,,
240054026043,4.0,,
240054034022,8.0,,
240054036021,4.0,,
240054037022,4.0,,
240054041022,4.0,,
240054042021,8.0,,
240054042024,8.0,,8.0
240054045011,4.0,,
240054045021,4.0,,
240054045023,6.0,,
240054050001,4.0,,4.0
240054050002,4.0,,
240054081001,4.0,,
240054083031,4.0,,4.0
240054083041,4.0,,6.0
240054085032,8.0,,
240054086011,4.0,,
240054086012,5.0,,
240054087022,16.0,,
240054087031,4.0,,
240054087043,4.0,,
240054111011,4.0,,4.0
240054112014,4.0,,
240054112022,4.0,,
240054113063,4.0,,
240054113072,4.0,,
240054113092,4.0,,8.0
240054113093,4.0,,
240054114061,4.0,,
240054114062,4.0,,
240054114071,13.0,,
240054114073,12.0,,
240054114082,8.0,,
240054114091,4.0,,
240054204011,8.0,,
240054204012,4.0,,
240054205001,8.0,8.0,
240054207011,4.0,,4.0
240054209001,4.0,,
240054213001,4.0,,
240054302001,4.0,,
240054401001,4.0,,
240054402002,4.0,,
240054404004,4.0,,
240054406001,4.0,,
240054409002,9.0,,
240054410002,4.0,,
240054501002,4.0,,
240054503001,4.0,4.0,
240054510001,4.0,,
240054512001,4.0,,
240054513001,4.0,,
240054514022,8.0,,
240054515003,4.0,,
240054516001,4.0,,4.0
240054517011,4.0,,4.0
240054518013,8.0,,
240054518022,10.0,4.0,
240054518023,4.0,,
240054518032,4.0,,
240054520002,16.0,,
240054521001,9.0,,
240054524001,7.0,,4.0
240054524002,4.0,,
240054525002,12.0,,4.0
240054903011,4.0,,
240054905001,4.0,,
240054906022,4.0,,
240054907031,4.0,,
240054908002,4.0,,5.0
240054909002,4.0,,4.0
240054910001,4.0,,
240054915001,4.0,,
240054921012,4.0,,
240054923002,4.0,,
240054924021,8.0,,4.0
240054926002,8.0,,
240054926003,4.0,,
240098602002,4.0,,
240098603001,4.0,,
240098604013,4.0,,
240098605012,4.0,,
240098606002,8.0,,
240098607031,4.0,,
240098608011,4.0,,
240098609001,8.0,4.0,
240098610043,4.0,,
240119550001,8.0,,
240119552011,10.0,,
240119552012,9.0,,
240119552022,4.0,,
240119553011,4.0,,
240119553012,12.0,,
240119554001,4.0,,
240119555002,4.0,,
240119555003,4.0,,
240119556002,8.0,4.0,
240135010011,4.0,,
240135010012,4.0,,
240135010021,4.0,,8.0
240135041003,4.0,,
240135042022,4.0,,
240135052032,4.0,,
240135061021,4.0,,
240135061022,4.0,,
240135081022,4.0,,
240135082002,4.0,,
240135082005,6.0,,
240135120001,4.0,,
240135130013,4.0,,
240135130021,4.0,,
240135142012,4.0,,
240135142021,4.0,4.0,
240150301001,70.0,,24.0
240150301002,105.0,4.0,20.0
240150301003,143.0,8.0,33.0
240150302001,73.0,8.0,44.0
240150302002,117.0,8.0,17.0
240150302003,84.0,,29.0
240150302004,47.0,,8.0
240150302005,21.0,,4.0
240150304001,81.0,41.0,16.0
240150304002,67.0,70.0,8.0
240150304003,97.0,20.0,4.0
240150304004,109.0,32.0,12.0
240150305011,171.0,31.0,45.0
240150305012,150.0,17.0,99.0
240150305031,122.0,,32.0
240150305032,117.0,55.0,32.0
240150305033,160.0,97.0,63.0
240150305034,37.0,4.0,
240150305051,205.0,43.0,71.0
240150305052,99.0,41.0,30.0
240150305061,105.0,28.0,22.0
240150305062,332.0,108.0,122.0
240150305063,98.0,87.0,30.0
240150306011,82.0,16.0,70.0
240150306012,88.0,,59.0
240150306013,59.0,,33.0
240150306021,99.0,,63.0
240150306022,205.0,54.0,125.0
240150307001,127.0,4.0,135.0
240150307002,147.0,5.0,153.0
240150307003,159.0,4.0,102.0
240150309031,171.0,25.0,28.0
240150309032,296.0,31.0,49.0
240150309041,44.0,4.0,8.0
240150309042,97.0,4.0,12.0
240150309043,131.0,15.0,53.0
240150309044,62.0,8.0,20.0
240150309045,199.0,8.0,28.0
240150309051,48.0,8.0,33.0
240150309052,215.0,8.0,71.0
240150309061,288.0,17.0,63.0
240150309062,43.0,,12.0
240150309063,323.0,26.0,65.0
240150309064,91.0,12.0,17.0
240150312011,78.0,8.0,137.0
240150312012,74.0,13.0,66.0
240150312013,55.0,,38.0
240150312021,56.0,12.0,23.0
240150312022,44.0,18.0,4.0
240150312023,45.0,32.0,20.0
240150313011,97.0,,157.0
240150313012,59.0,,114.0
240150313021,187.0,4.0,286.0
240150313022,178.0,12.0,283.0
240150313023,101.0,4.0,161.0
240150314001,123.0,8.0,203.0
240150314002,92.0,4.0,181.0
240178502021,4.0,,
240178507081,5.0,,
240178507113,4.0,,
240178508012,4.0,,
240178509013,4.0,,
240178509041,4.0,,12.0
240178510022,4.0,,
240178513023,4.0,,4.0
240178514001,4.0,,
240178514002,4.0,,4.0
240199701001,8.0,,
240199701002,4.0,,4.0
240199702002,8.0,,
240199703001,4.0,4.0,
240199703002,4.0,,
240199703003,4.0,,
240199705001,4.0,,
240199706001,8.0,,
240199706003,4.0,,
240199707022,8.0,,
240199707024,8.0,,
240217505043,4.0,,
240217506001,12.0,,4.0
240217507011,4.0,,
240217508012,4.0,,
240217510031,5.0,,
240217517022,4.0,,
240217518013,9.0,,
240217518023,4.0,,
240217519042,4.0,,
240217522011,4.0,,
240217522023,5.0,,
240217522043,4.0,,
240217523013,4.0,,
240217526031,4.0,,
240217668003,21.0,,9.0
240217675002,8.0,,
240230005001,4.0,,
240253011023,4.0,,
240253011052,16.0,,
240253011061,12.0,,
240253011062,4.0,,
240253011081,4.0,4.0,
240253012012,4.0,,4.0
240253012021,4.0,,
240253012022,8.0,,4.0
240253012023,4.0,,
240253012051,4.0,,
240253012053,4.0,,
240253013011,12.0,,
240253013012,16.0,,
240253013022,4.0,,
240253013023,7.0,,
240253014013,4.0,,
240253014014,8.0,,
240253016014,8.0,,
240253016015,4.0,,
240253016021,9.0,,
240253016022,12.0,,
240253016023,25.0,,
240253017021,4.0,,
240253017022,8.0,,
240253017025,12.0,,
240253017031,8.0,,
240253017042,4.0,,
240253021002,4.0,,
240253024001,4.0,,
240253028012,8.0,,4.0
240253028021,41.0,4.0,9.0
240253028022,4.0,,4.0
240253028024,4.0,4.0,
240253029011,4.0,,
240253029012,8.0,,
240253029023,4.0,,
240253031012,4.0,,
240253031014,8.0,,
240253031021,4.0,,
240253032011,8.0,,
240253032012,4.0,,
240253032032,8.0,,
240253032043,4.0,,
240253032061,20.0,,
240253033001,12.0,,
240253033003,4.0,,
240253033004,4.0,,
240253035011,12.0,,
240253035012,24.0,,
240253036021,8.0,,4.0
240253036022,4.0,,
240253036031,8.0,,
240253036033,12.0,,
240253036034,17.0,,
240253036061,24.0,,4.0
240253037001,8.0,,
240253037003,13.0,,
240253038012,4.0,,
240253038021,4.0,,8.0
240253038032,4.0,,4.0
240253038033,12.0,,
240253038034,4.0,,
240253039001,8.0,,4.0
240253041011,4.0,,
240253041012,20.0,,
240253041021,12.0,,
240253041023,8.0,,
240253042014,8.0,,
240253042015,4.0,,10.0
240253042021,4.0,,
240253042024,8.0,,
240253051002,4.0,,4.0
240253051003,8.0,,8.0
240253052002,16.0,,8.0
240253052003,4.0,,
240253053002,13.0,,8.0
240253061003,16.0,,
240253061004,4.0,,
240253062001,6.0,,
240253062002,12.0,4.0,
240253063003,12.0,8.0,
240253064002,8.0,,
240253064003,12.0,4.0,8.0
240253064004,21.0,4.0,4.0
240253064005,13.0,,4.0
240253064006,20.0,,4.0
240253065003,4.0,,12.0
240276011031,4.0,,
240276011032,4.0,,4.0
240276011042,5.0,,
240276012012,4.0,,
240276012013,8.0,4.0,
240276012014,4.0,,
240276012031,4.0,,
240276012041,5.0,,
240276012042,8.0,,
240276022022,4.0,,
240276023021,4.0,,
240276023023,4.0,,
240276023062,8.0,,
240276026001,4.0,,4.0
240276030011,4.0,,5.0
240276030031,4.0,,
240276030032,4.0,,
240276030042,4.0,,
240276040023,4.0,,
240276051023,9.0,,
240276054023,4.0,,
240276055051,4.0,,4.0
240276066032,4.0,4.0,
240276068031,4.0,,
240276068051,4.0,,
240276069012,4.0,,4.0
240276069053,4.0,,
240276069061,5.0,,
240299501001,55.0,4.0,16.0
240299501002,24.0,,16.0
240299501003,19.0,,8.0
240299501004,12.0,,4.0
240299502001,13.0,,22.0
240299502002,8.0,,4.0
240299502003,8.0,,
240299502004,8.0,4.0,
240299502005,13.0,,8.0
240299503001,10.0,,27.0
240299503004,11.0,,8.0
240299504001,4.0,,
240299504002,20.0,,
240299505001,16.0,,
240299505002,9.0,,8.0
240299505003,13.0,,4.0
240317001011,4.0,,
240317001012,4.0,,
240317001032,4.0,,
240317002051,4.0,,
240317002082,4.0,,
240317003091,4.0,,
240317006041,4.0,,
240317006134,8.0,,
240317007111,4.0,,
240317007151,4.0,,
240317007221,5.0,,
240317008121,4.0,,
240317008131,4.0,,
240317008164,4.0,,4.0
240317008182,4.0,,
240317008241,4.0,,
240317008263,8.0,,4.0
240317008281,4.0,,
240317008321,4.0,,
240317009011,4.0,,
240317010012,4.0,,
240317010051,4.0,,
240317012012,8.0,,
240317012202,4.0,,
240317012212,4.0,,
240317013042,4.0,,
240317013161,4.0,,
240317014073,4.0,,
240317014232,4.0,,
240317016023,4.0,,
240317016024,4.0,,
240317018001,4.0,,
240317021021,4.0,,
240317027003,4.0,,
240317028002,4.0,,4.0
240317032011,4.0,,
240317032132,4.0,,4.0
240317044042,4.0,,
240317045012,8.0,,
240317057011,5.0,,4.0
240317057013,4.0,,
240317057023,6.0,,
240317059011,4.0,,4.0
240317060072,4.0,,
240338001032,8.0,,
240338001061,4.0,,
240338002133,8.0,,
240338004032,4.0,,
240338004082,4.0,,
240338004093,4.0,,
240338004121,5.0,,4.0
240338004122,4.0,,
240338005052,9.0,,
240338005141,4.0,,
240338005172,4.0,,
240338006063,4.0,,
240338006082,4.0,,
240338007011,12.0,,
240338007071,4.0,,
240338010032,4.0,,
240338010062,4.0,,4.0
240338012091,4.0,,
240338012151,4.0,,
240338013021,4.0,,
240338013071,4.0,,
240338013082,4.0,,
240338013092,4.0,,
240338013112,8.0,,
240338014041,4.0,,
240338017011,4.0,,
240338017071,4.0,,
240338017072,4.0,,
240338017073,4.0,,
240338019041,16.0,,
240338019052,4.0,,
240338019071,4.0,,
240338021061,4.0,,
240338024081,4.0,,
240338028053,4.0,,
240338030012,5.0,,
240338035091,4.0,,
240338035251,8.0,,
240338036051,4.0,,
240338036054,4.0,,
240338036081,4.0,,
240338038031,4.0,,
240338040021,4.0,,
240338047002,4.0,,4.0
240338050002,4.0,,
240338057001,4.0,,
240338057002,4.0,,
240338064001,4.0,,
240338066023,4.0,,4.0
240338067103,4.0,,
240338068001,4.0,,
240338068002,4.0,,4.0
240338070004,8.0,,
240338072001,10.0,,
240338072002,12.0,,4.0
240358101001,16.0,,13.0
240358101002,25.0,,14.0
240358102001,12.0,,
240358103001,18.0,,5.0
240358103002,23.0,,8.0
240358104001,4.0,,
240358104002,44.0,,5.0
240358104003,4.0,,
240358105001,12.0,,
240358106001,5.0,,
240358107001,4.0,,
240358108003,4.0,,
240358109012,12.0,4.0,
240378756004,4.0,,4.0
240378759023,4.0,,
240399301021,14.0,,
240399305003,4.0,,
240399306001,4.0,,
240399306003,4.0,,
240419601002,4.0,,4.0
240419604003,4.0,,
240419605011,4.0,,
240419605022,8.0,,
240419608002,4.0,,
240419609004,8.0,,
240430009003,4.0,,
240430107002,4.0,,4.0
240430112013,4.0,,
240430112023,4.0,,
240430113011,4.0,,
240430115001,4.0,,
240430115003,4.0,,
240450004001,4.0,,
240450101014,4.0,,
240450101015,5.0,,
240450102001,8.0,,
240450103004,4.0,,
240450104001,4.0,,
240450104002,32.0,,8.0
240450105021,4.0,,
240450105022,20.0,,4.0
240450105023,8.0,,
240450106031,4.0,,4.0
240450106032,4.0,,
240450106042,4.0,,
240450106061,4.0,,
240450106063,4.0,,
240450106064,4.0,,
240450107012,8.0,,
240450107021,4.0,,4.0
240450107023,4.0,,
240450107024,4.0,,
240450107026,8.0,4.0,
240450108001,4.0,,5.0
240450108002,4.0,,
240450108004,8.0,,
240479501001,12.0,,4.0
240479501003,4.0,,
240479503002,4.0,,
240479503003,4.0,,
240479504001,4.0,,4.0
240479504002,9.0,,
240479506003,4.0,,
240479507001,4.0,,
240479508001,16.0,,
240479508002,4.0,,
240479508003,4.0,,
240479508004,4.0,,
240479509001,4.0,,
240479511002,8.0,,4.0
240479511003,8.0,,
240479512002,4.0,,
240479512003,4.0,,
240479513002,4.0,,
240479514002,4.0,,4.0
240479515002,4.0,,
240479517003,4.0,,
240479517004,4.0,,
245100203002,4.0,,
245100401001,9.0,4.0,4.0
245100401002,17.0,,
245101202022,4.0,,
245101203003,4.0,,
245101504003,4.0,,
245101506001,4.0,,
245101508004,4.0,,
245101511003,4.0,,
245101604004,6.0,,
245101803001,4.0,,
245102007014,4.0,,
245102402001,4.0,,
245102403002,4.0,,
245102403003,4.0,,
245102505004,4.0,,
245102601022,4.0,,
245102601023,4.0,,
245102601025,4.0,,
245102602011,4.0,,
245102602022,4.0,,
245102604012,4.0,,
245102604031,4.0,,
245102605011,4.0,,
245102606056,4.0,,
245102607002,4.0,,
245102610003,4.0,,
245102701023,5.0,,
245102704012,4.0,,
245102705014,4.0,,
245102708022,4.0,,
245102708031,4.0,,
245102709022,4.0,,
245102713001,4.0,,
245102714001,4.0,,
245102720041,4.0,,
245102720042,4.0,,
245102802003,4.0,,
250010133003,4.0,,
250039007003,4.0,,
250056122004,4.0,,
250056133001,4.0,,
250056301023,4.0,,
250056413001,4.0,,4.0
250056451013,4.0,,
250056509001,5.0,,
250056516003,4.0,,
250092021025,4.0,,
250092083004,4.0,,
250092084001,4.0,,
250092131001,4.0,,
250092161003,12.0,,8.0
250092515003,4.0,,
250092607001,4.0,,
250138001011,4.0,,
250138007001,4.0,,
250138015021,4.0,,
250138016011,4.0,,
250138113011,4.0,,
250138113021,4.0,,
250138129031,4.0,,
250138133031,4.0,,
250138133042,7.0,,
250158202042,4.0,,
250158203002,4.0,,
250158216011,4.0,,
250158224012,4.0,,
250158226011,4.0,,
250173383001,4.0,,
250173413001,4.0,,
250173423003,4.0,,
250173549003,4.0,,
250173567022,4.0,,
250173586005,8.0,,
250173736001,4.0,,
250173736002,4.0,,
250173746003,4.0,,
250173837002,5.0,,
250173839022,9.0,,
250173851003,4.0,,
250214042011,4.0,,
250214162001,4.0,,
250214173001,4.0,,
250214202023,4.0,,
250214431021,7.0,,
250235451003,4.0,,
250235611001,4.0,,
250250007014,4.0,,
250250103001,4.0,,
250250104042,4.0,,
250250104051,8.0,4.0,5.0
250250809002,4.0,,
250250809003,4.0,,
250251005004,4.0,,
250251703005,8.0,,
250277092014,4.0,,4.0
250277092023,4.0,,
250277095023,4.0,,
250277301003,4.0,,
250277302005,4.0,,
250277391001,4.0,,
250277395003,4.0,,
250277612002,4.0,,
260190005001,12.0,,4.0
260210017003,4.0,,
260250017002,4.0,,
260370109022,4.0,,
260450207003,4.0,,
260490120072,4.0,,
260490132024,8.0,,
260510005004,4.0,,
260650044901,4.0,,
260650064022,4.0,,
260730007001,4.0,,
260750053011,4.0,,
260750068042,4.0,,
260770067012,7.0,,
260810014001,4.0,,
260910615003,4.0,,
260937105001,4.0,,
260992241001,4.0,,
260992252001,4.0,,4.0
260992310002,4.0,,
261210034001,4.0,,
261210037004,4.0,,
261251572001,4.0,,
261251673004,8.0,,
261251810002,4.0,,
261251816004,4.0,,
261251940001,4.0,,
261450129002,5.0,,
261614003001,6.0,,
261614021001,4.0,,
261635165001,4.0,,
261635421003,4.0,,
261635632002,4.0,,
261635644011,4.0,,
261635701003,4.0,,4.0
270190904021,4.0,,
270370607441,13.0,,
270370608171,4.0,,
270490801023,4.0,,
270531070003,4.0,,
270731803002,4.0,,
271230407031,12.0,,
271310705011,8.0,,
271370106002,4.0,,
